ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
investments,equity-average-data-method,goods,Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing,Other Paperboard Container Manufacturing,,usd,"0,490",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing,Paper Bag and Coated and Treated Paper Manufacturing,,usd,"0,522",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing,Stationery Product Manufacturing,,usd,"0,418",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing,Sanitary Paper Product Manufacturing,,usd,"0,411",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing,All Other Converted Paper Product Manufacturing,,usd,"0,463",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Printing and Related Support Activities|Printing and Related Support Activities,Commercial Printing (except Screen and Books),,usd,"0,347",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Printing and Related Support Activities|Printing and Related Support Activities,Commercial Screen Printing,,usd,"0,347",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Printing and Related Support Activities|Printing and Related Support Activities,Books Printing,,usd,"0,347",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Printing and Related Support Activities|Printing and Related Support Activities,Support Activites for Printing,,usd,"0,286",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Petroleum and Coal Products Manufacturing|Petroleum and Coal Products Manufacturing,Petroleum Lubricating Oil and Grease Manufacturing,,usd,"0,848",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Petroleum and Coal Products Manufacturing|Petroleum and Coal Products Manufacturing,All Other Petroleum and Coal Products Manufacturing,,usd,"0,848",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,Petrochemical Manufacturing,,usd,"1,197",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,Industrial Gas Manufacturing,,usd,"1,450",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,Synthetic Dye and Pigment Manufacturing,,usd,"1,382",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,Other Basic Inorganic Chemical Manufacturing,,usd,"1,117",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,Ethyl Alcohol Manufacturing,,usd,"1,510",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",,usd,"1,510",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Basic Chemical Manufacturing,All Other Basic Organic Chemical Manufacturing,,usd,"1,510",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",Plastics Material and Resin Manufacturing,,usd,"1,076",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",Synthetic Rubber Manufacturing,,usd,"1,136",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",Artificial and Synthetic Fibers and Filaments Manufacturing,,usd,"1,136",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",Nitrogenous Fertilizer Manufacturing,,usd,"2,115",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",Phosphatic Fertilizer Manufacturing,,usd,"2,115",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",Fertilizer (Mixing Only) Manufacturing,,usd,"2,115",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",Pesticide and Other Agricultural Chemical Manufacturing,,usd,"0,547",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Pharmaceutical and Medicine Manufacturing,Medicinal and Botanical Manufacturing,,usd,"0,260",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Pharmaceutical and Medicine Manufacturing,Pharmaceutical Preparation Manufacturing,,usd,"0,107",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Pharmaceutical and Medicine Manufacturing,In-Vitro Diagnostic Substance Manufacturing,,usd,"0,143",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Pharmaceutical and Medicine Manufacturing,Biological Product (except Diagnostic) Manufacturing,,usd,"0,085",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Paint, Coating, and Adhesive Manufacturing",Paint and Coating Manufacturing,,usd,"0,469",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Paint, Coating, and Adhesive Manufacturing",Adhesive Manufacturing,,usd,"0,714",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Soap, Cleaning Compound, and Toilet Preparation Manufacturing",Soap and Other Detergent Manufacturing,,usd,"0,405",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Soap, Cleaning Compound, and Toilet Preparation Manufacturing",Polish and Other Sanitation Good Manufacturing,,usd,"0,405",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Soap, Cleaning Compound, and Toilet Preparation Manufacturing",Surface Active Agent Manufacturing,,usd,"0,405",U.S EPA,2021
investments,equity-average-data-method,goods,"Manufacturing|Chemical Manufacturing|Soap, Cleaning Compound, and Toilet Preparation Manufacturing",Toilet Preparation Manufacturing,,usd,"0,199",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Other Chemical Product and Preparation Manufacturing,Printing Ink Manufacturing,,usd,"0,784",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Other Chemical Product and Preparation Manufacturing,Explosives Manufacturing,,usd,"0,567",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Other Chemical Product and Preparation Manufacturing,Custom Compounding of Purchased Resins,,usd,"0,567",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Other Chemical Product and Preparation Manufacturing,"Photographic Film, Paper, Plate, and Chemical Manufacturing",,usd,"0,567",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Chemical Manufacturing|Other Chemical Product and Preparation Manufacturing,All Other Miscellaneous Chemical Product and Preparation Manufacturing,,usd,"0,567",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Plastics Bag and Pouch Manufacturing,,usd,"0,608",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,,usd,"0,608",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,,usd,"0,608",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Unlaminated Plastics Profile Shape Manufacturing,,usd,"0,434",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Plastics Pipe and Pipe Fitting Manufacturing,,usd,"0,434",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",,usd,"0,497",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Polystyrene Foam Product Manufacturing,,usd,"0,347",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Urethane and Other Foam Product (except Polystyrene) Manufacturing,,usd,"0,399",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Plastics Bottle Manufacturing,,usd,"0,783",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,Plastics Plumbing Fixture Manufacturing,,usd,"0,403",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Plastics Product Manufacturing,All Other Plastics Product Manufacturing,,usd,"0,403",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Rubber Product Manufacturing,Tire Manufacturing (except Retreading),,usd,"0,430",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Rubber Product Manufacturing,Tire Retreading,,usd,"0,430",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Rubber Product Manufacturing,Rubber and Plastics Hoses and Belting Manufacturing,,usd,"0,335",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Rubber Product Manufacturing,Rubber Product Manufacturing for Mechanical Use,,usd,"0,471",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Plastics and Rubber Products Manufacturing|Rubber Product Manufacturing,All Other Rubber Product Manufacturing,,usd,"0,471",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Clay Product and Refractory Manufacturing,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",,usd,"0,398",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Clay Product and Refractory Manufacturing,Clay Building Material and Refractories Manufacturing,,usd,"0,398",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Glass and Glass Product Manufacturing,Flat Glass Manufacturing,,usd,"0,490",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Glass and Glass Product Manufacturing,Other Pressed and Blown Glass and Glassware Manufacturing,,usd,"0,490",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Glass and Glass Product Manufacturing,Glass Container Manufacturing,,usd,"0,490",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Glass and Glass Product Manufacturing,Glass Product Manufacturing Made of Purchased Glass,,usd,"0,490",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Cement and Concrete Product Manufacturing,Cement Manufacturing,,usd,"3,858",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Cement and Concrete Product Manufacturing,Ready-Mix Concrete Manufacturing,,usd,"0,687",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Cement and Concrete Product Manufacturing,Concrete Block and Brick Manufacturing,,usd,"0,371",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Cement and Concrete Product Manufacturing,Concrete Pipe Manufacturing,,usd,"0,371",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Cement and Concrete Product Manufacturing,Other Concrete Product Manufacturing,,usd,"0,365",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Lime and Gypsum Product Manufacturing,Lime Manufacturing,,usd,"1,714",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Lime and Gypsum Product Manufacturing,Gypsum Product Manufacturing,,usd,"1,714",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Other Nonmetallic Mineral Product Manufacturing,Abrasive Product Manufacturing,,usd,"0,244",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Other Nonmetallic Mineral Product Manufacturing,Cut Stone and Stone Product Manufacturing,,usd,"0,296",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Other Nonmetallic Mineral Product Manufacturing,Ground or Treated Mineral and Earth Manufacturing,,usd,"0,496",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Other Nonmetallic Mineral Product Manufacturing,Mineral Wool Manufacturing,,usd,"0,450",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Nonmetallic Mineral Product Manufacturing|Other Nonmetallic Mineral Product Manufacturing,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,,usd,"0,644",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Primary Metal Manufacturing|Iron and Steel Mills and Ferroalloy Manufacturing,Iron and Steel Mills and Ferroalloy Manufacturing,,usd,"0,979",U.S EPA,2021
investments,equity-average-data-method,goods,Manufacturing|Primary Metal Manufacturing|Steel Product Manufacturing from Purchased Steel,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,,usd,"0,549",U.S EPA,2021
